Código;;;Nome;;;Fornecedor;;;;Localidade;Conta;;Nº Documento;;Dependência;;;;Dt. Aquisição;;Vl. Aquisição;Vl. Deprec.;;;;;Vl. Atual;;;;Status;
09-0038 / 000090;;;14.002 - VENTILADOR DE  PAREDE VENTILADOR DE PAREDE ARGE MAX;;;HERIBERTA MENDONZA RECHE - ME;;;;BR 09-0038;1101;;16689;;SALAO DE CULTO;;;;31/08/2024;;635,85;79,50;;;;;556,35;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0038 / 000091;;;8.003 - ARMARIO DE ACO ARMÁRIO DE AÇO 0,30X1,20X0,55CM;;;CLAUDECIR APARECIDO LEITE;;;;BR 09-0038;1101;;19;;COZINHA;;;;10/05/2025;;10,00;0,48;;;;;9,52;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0038 / 000092;;;68.001 - AR CONDICIONADO AR CONDICIONADO KOMECO;;;CLAUDECIR APARECIDO LEITE;;;;BR 09-0038;1101;;19;;SALAO DE CULTO;;;;10/05/2025;;10,00;0,48;;;;;9,52;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0038 / 000093;;;21 - ÓRGÃOS E INSTRUMENTOS ÓRGÃO ELETRÔNICO MD10 EVO ;;;KYODDAY COMERCIO E INDUSTRIA DE INSTRUMENTOS MUSICAIS LTDA. (CNS);;;;BR 09-0038;1102;;23442;;SALAO DE CULTO;;;;12/09/2025;;7.752,78;129,22;;;;;7.623,56;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0038 / 000094;;;68.001 - AR CONDICIONADO AGRATTO 30000 BTUS;;;DENTECK LTDA;;;;BR 09-0038;1101;;165872;;;;;;30/09/2025;;4.799,00;79,98;;;;;4.719,02;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0038 / 000095;;;6 - REFRIGERADOR / FREEZER / FRIGOBAR FREEZER MIDEA ;;;IGOR HENRIQUE DIAS;;;;BR 09-0038;1101;;123;;;;;;30/11/2025;;1,00;0,00;;;;;1,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0038 / 000096;;;8 - ARMÁRIO DE 1,20 X 0,50 X 1,85 M;;;IGOR HENRIQUE DIAS;;;;BR 09-0038;1101;;123;;;;;;30/11/2025;;1,00;0,00;;;;;1,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0038 / 000097;;;68 - EQUIPAMENTO DE CLIMATIZAÇÃO AR CONDICIONADO CONVENCIONAL AGRATTO 30000S/F 220V F1 T;;;WALQUIRIA DE CARVALHO ALMEIDA MEIRA;;;;BR 09-0038;1101;;165872;;;;;;30/11/2025;;4.918,00;0,00;;;;;4.918,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000001;;;60 - CONSTRUÇÃO EDIFICACAO E ALVENARIA (CONSTRUCAO);;;NC;;;;BR 09-0040;1100;;0;;TEMPLO;;;;31/12/2006;;4.549,94;1.942,53;;;;;2.607,41;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000002;;;70 - REFORMA EDIFICACAO E ALVENARIA (REFORMA);;;NC;;;;BR 09-0040;1100;;0;;TEMPLO;;;;31/12/2011;;176.727,23;75.438,77;;;;;101.288,46;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000003;;;56 - EXTINTOR EXTINTOR DE PO BC 8 KG;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000004;;;56 - EXTINTOR EXTINTOR DE CO2 06 KG;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000005;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000006;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000007;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000008;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000009;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000010;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000011;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000012;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000013;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000014;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000015;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000016;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,72 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000017;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000018;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000019;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000020;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000021;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000022;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000023;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000024;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000025;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000026;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000027;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000028;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000029;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000030;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000031;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000032;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000033;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000034;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000035;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000036;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000037;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000038;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000039;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000040;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000041;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000042;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000043;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;REFEITÓRIO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000044;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000045;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000046;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000047;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;REFEITÓRIO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000048;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;REFEITÓRIO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000049;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000050;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000051;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000052;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000053;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000054;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000055;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000056;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000057;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SANITARIO FEMININO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000058;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000059;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000060;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;ÁTRIO DIREITO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000061;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000062;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000063;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,73 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000064;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SANITARIO FEMININO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000065;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000066;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000067;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;ESPAÇO INFANTIL;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000068;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000069;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;REFEITÓRIO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000070;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000071;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000072;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000073;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000074;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000075;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;0,95;;;;;0,05;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
